ID,UICNumber,APINumber,PermittedIntervalTopFt,PermittedIntervalBottomFt,PermittedMaxLiquidBPD,StartDate,SurfaceHoleLatitude,SurfaceHoleLongitude,CompletedWellDepthClassification,WellName,Distances,DXs,DYs,DDRatio,YearsInjecting,EncompassingDay,EncompassingDiffusivity,EventID,TotalBBL,Selection,MMBBL,YearsInjectingToEarthquake
104614,115807,32942752,13500.0,15000.0,30000,11/28/2017,31.97406308,-102.2166687,Deep,RATTLER 1D,43.1556326737076,38.78696974812646,18.920412642827202,1.8324445286799993,6.661190965092403,-25667.0,0.7050326998636154,texnet2024oqfb,2904168.0,Exclude,2.904168,-6.661190965092403
96509,118124,10933604,14864.0,15877.0,45000,4/11/2019,31.998333,-104.061667,Deep,BOWSER SWD 1,213.29562020834666,212.67806198050766,16.220873488731737,10.158231505571031,5.295003422313484,-54497.0,21.666252458810355,texnet2024oqfb,20995477.0,Exclude,20.995477,-5.295003422313484
96532,118229,31742064,12500.0,14800.0,50000,4/17/2019,32.35923007,-102.128333,Deep,CAPRI SWD 1,38.6798395391101,30.395512035900843,-23.92164742041919,1.8449965238158428,5.278576317590692,-24565.0,0.7147245361445641,texnet2024oqfb,10990414.0,Exclude,10.990414,-5.278576317590692
96725,114289,31741196,10650.0,13500.0,40000,9/19/2016,32.4589536,-101.6938415,Deep,ATLANTIC SWD 1,36.54593634042151,-10.470642035188162,-35.01387903138582,1.4292688318725393,7.852156057494867,-22921.0,0.42891914665153685,texnet2024oqfb,28011971.69958303,Exclude,28.011971699583032,-7.852156057494867
96809,118483,22740024,7900.0,10600.0,45000,5/22/2019,32.4827334,-101.445976,Deep,OUTLAW 1SW,50.58238745607162,-33.76969507302312,-37.658902219619094,2.4349408749746937,5.1827515400410675,-29261.0,1.2448712219914906,texnet2024oqfb,15176586.0,Exclude,15.176586,-5.1827515400410675
96825,107833,47536433,5000.0,6650.0,20000,7/1/2013,31.61090306,-103.3962531,Deep,ROCA UNIT 7 1D,161.55998913968847,150.27892610429882,59.314641103084924,5.320992479294276,11.071868583162217,-52387.0,5.944740166773083,texnet2024oqfb,0.0,0bbl Disposal,0.0,-11.071868583162217
96950,115301,22739144,10300.0,12000.0,25000,6/5/2017,32.363297,-101.521583,Deep,87 FAIRVIEW SWD 2,36.13732612078633,-26.679876561046168,-24.37401136607624,1.4817788059224826,7.143052703627652,-23050.0,0.4610142444342536,texnet2024oqfb,23376620.0,Exclude,23.37662,-7.143052703627652
116767,117311,21937448,8000.0,12500.0,15000,11/29/2018,33.4747793,-102.4919321,Deep,WEST SUNDOWN UNIT 246D,161.32651836311453,64.19873107739849,-148.00400223272646,7.4319011778129624,5.6591375770020536,-54364.0,11.59704759137061,texnet2024oqfb,0.0,0bbl Disposal,0.0,-5.6591375770020536
117035,117356,32933809,4390.0,6160.0,15000,12/2/2018,31.8826266,-102.1193041,Deep,SCHARBAUER JR 12SW,41.518976908877264,29.623464107368747,29.090877064329227,1.91406287614038,5.650924024640657,-25428.0,0.7692366841234838,texnet2024oqfb,329502.2800000001,Exclude,0.3295022800000001,-5.650924024640657
117117,117559,32930970,4500.0,5530.0,30000,1/6/2019,31.8337374,-101.9987689,Deep,"BRADFORD, A. A. NCT-2 1",39.05981951718317,18.260126818594408,34.52881462705719,1.8161579325811694,5.555099247091033,-24594.0,0.6925558640548961,texnet2024oqfb,1736077.8899999997,Exclude,1.7360778899999996,-5.555099247091033
117285,112276,30130197,5000.0,8600.0,25000,3/26/2015,31.65140549,-103.4210894,Deep,KEITH CAMP SWD 1,162.13528085027994,152.5911906285561,54.80956256879158,5.8143486713712615,9.338809034907598,-53020.0,7.098224492207821,texnet2024oqfb,5185405.0,Exclude,5.185405,-9.338809034907598
117820,117701,21937457,8000.0,12500.0,15000,1/27/2019,33.4938995,-102.4928458,Deep,CHALK HILLS DISPOSAL 505,163.31066081802754,64.27723290206748,-150.1307388900424,7.633032036302287,5.49760438056126,-54423.0,12.233247357342629,texnet2024oqfb,0.0,0bbl Disposal,0.0,-5.49760438056126
118274,118823,15133124,7000.0,7298.0,24500,7/7/2019,32.7709831,-100.6473206,Deep,EMILY SWD 1D,129.1143195605946,-108.67276007122749,-69.72086827910121,6.292241262414123,5.0568104038329915,-54584.0,8.313010321284233,texnet2024oqfb,12470481.0,Exclude,12.470481,-5.0568104038329915
119624,118816,31742099,12000.0,14500.0,30000,7/3/2019,32.49027257,-102.1392784,Deep,BIG SIPPER 1D,49.68060231736515,31.402430798719447,-38.497482841409386,2.418510885048539,5.06776180698152,-28906.0,1.2281281323839086,texnet2024oqfb,8508230.0,Exclude,8.50823,-5.06776180698152
120227,114611,31740569,13402.0,15000.0,10000,11/28/2016,32.189971,-102.187559,Deep,MABEE SWD 3,36.359030588795775,36.00028250468137,-5.0949892917223,1.4396364820180887,7.660506502395619,-22932.0,0.4351643147919933,texnet2024oqfb,7325924.0,Exclude,7.325924,-7.660506502395619
120561,120326,31742672,10600.0,11950.0,50000,1/10/2020,32.32257294,-101.7191998,Deep,WILKINSON RANCH 35 5D,21.43095473539213,-8.092617001264255,-19.844280963843616,1.1016709007537175,4.544832306639288,-20285.0,0.2548304631147756,texnet2024oqfb,16481614.0,Exclude,16.481614,-4.544832306639288
120794,119931,10933539,14841.0,15930.0,100000,12/16/2019,31.974366,-104.06308,Deep,HAY LANDON 9 SWD 1,213.67528855131786,212.83912460333315,18.886718901745283,10.902315598349114,4.61327857631759,-54746.0,24.956580935354783,texnet2024oqfb,34027145.51692031,Exclude,34.027145516920314,-4.61327857631759
104730,116382,31741297,11000.0,14000.0,40000,6/11/2018,32.3740519,-101.9743567,Deep,HECKER 2D,30.115839965763524,15.909918017409344,-25.570277099476215,1.3333044936020448,6.1273100616016425,-21671.0,0.37325554877073863,texnet2024oqfb,7882339.0,Exclude,7.882339,-6.1273100616016425
104741,116421,22739562,9700.0,11500.0,10000,6/27/2018,32.14871889,-101.4718373,Deep,TUBB SWD 1D,31.40035234152392,-31.396266685184354,-0.5065239760527694,1.3951692549518109,6.083504449007529,-22034.0,0.40869693568226917,texnet2024oqfb,0.0,0bbl Disposal,0.0,-6.083504449007529
105384,115644,32941758,11100.0,13418.0,30000,9/20/2017,31.8593,-102.0629056,Deep,MORELAND 4 3W,39.93514470925372,24.307367049343775,31.685490892142205,1.672153002717241,6.850102669404517,-24424.0,0.5870831463933258,texnet2024oqfb,4413042.0,Exclude,4.413042,-6.850102669404517
105600,108965,23535712,8850.0,9900.0,7000,12/18/2013,31.10203594,-101.2223916,Deep,UNIVERSITY UNIT '5-20-21' 1SW,128.3879497724214,-55.201103787900564,115.9158459967109,4.320249799543888,10.60643394934976,-52557.0,3.9189101323761912,texnet2024oqfb,0.0,0bbl Disposal,0.0,-10.60643394934976
106350,114255,32941191,12250.0,14900.0,24000,9/6/2016,31.9446449,-102.2517506,Deep,DJK 48 SWD 1,47.59186226466562,42.100808960859666,22.192591898145466,1.8570580222988338,7.887748117727583,-26985.0,0.724099976319597,texnet2024oqfb,11770546.0,Exclude,11.770546,-7.887748117727583
106704,96680,32931079,4580.0,5600.0,15000,8/3/2006,31.82993183,-102.0152232,Deep,"MIDLAND AF"" FEE"" 1",40.177056822507474,19.812829392962485,34.95210754350119,1.0383074029042318,17.982203969883642,-20443.0,0.22635989713295282,texnet2024oqfb,2015659.4500000093,Exclude,2.015659450000009,-17.982203969883642
107361,119232,41534743,3300.0,4000.0,15000,9/23/2019,32.74818412,-100.7219398,Deep,TAYLOR 1WD,121.8725119161476,-101.68237142843209,-67.18494153589603,6.068847845631735,4.843258042436688,-54662.0,7.733215015507894,texnet2024oqfb,3227384.0,Exclude,3.227384,-4.843258042436688
107488,105146,30131671,4950.0,6055.0,20000,5/14/2012,31.8116345,-103.5592209,Deep,DIMMIT 28 1D,169.57317653051942,165.4906867246597,36.98731650794793,5.319860471968257,12.202600958247775,-51974.0,5.94221102446807,texnet2024oqfb,0.0,0bbl Disposal,0.0,-12.202600958247775
107906,117157,10933316,11916.0,13100.0,90000,10/30/2018,31.915112,-104.302785,Deep,DR A BRIGHTON 31 SWD 1,236.88403654639785,235.5103029010566,25.477531439931713,10.834303142159374,5.7412731006160165,-54334.0,24.64617641719568,texnet2024oqfb,39653988.685256496,Exclude,39.65398868525649,-5.7412731006160165
108122,111042,38333034,5596.0,6063.0,20000,10/20/2014,31.33984084,-101.4486661,Deep,COATES 12,95.6106731866971,-33.72657960909639,89.4648466285298,3.35241948673409,9.768651608487337,-52863.0,2.3597407907534467,texnet2024oqfb,0.0,0bbl Disposal,0.0,-9.768651608487337
108342,116093,10933166,14500.0,16500.0,100000,3/5/2018,31.94728703,-104.1043423,Deep,HAY BRANDON 19 SWD 1,217.86380667662917,216.76066391543,21.89870821887497,9.440892917261497,6.395619438740589,-54095.0,18.714306172630767,texnet2024oqfb,29715707.544624235,Exclude,29.715707544624234,-6.395619438740589
121296,101020,15132086,4340.0,4520.0,1500,8/17/2009,32.71965834,-100.58415,Deep,"CAVE, DALE 2",131.29464329510583,-114.63415052849483,-64.01202378375194,3.722156636160255,14.94318959616701,-50973.0,2.9089541588234384,texnet2024oqfb,44883595.0,Exclude,44.883595,-14.94318959616701
121298,115019,22739120,10400.0,11400.0,35000,3/20/2017,32.29065,-101.533019,Deep,LONG SWD 1,30.357427483451904,-25.614373311963444,-16.293497671445117,1.2268073389849816,7.353867214236824,-21287.0,0.31600963021394984,texnet2024oqfb,21875907.39976499,Exclude,21.875907399764987,-7.353867214236824
121330,124516,1335840,5850.0,6800.0,10000,12/17/2020,28.801481,-98.153422,Deep,ATASCOSA SWD 3,510.602657505855,-350.0658747063724,371.8061883084405,29.457085068667013,3.6084873374401094,-55113.0,182.19108612815145,texnet2024oqfb,0.0,0bbl Disposal,0.0,-3.6084873374401094
122033,111129,13543189,12800.0,14500.0,24000,11/1/2014,31.97545555,-102.3580457,Deep,RATLIFF A 3004SW,55.389410724385186,52.1137796981241,18.765528436949936,1.9454060937084536,9.735797399041752,-29833.0,0.7946358069280947,texnet2024oqfb,4064979.0,Exclude,4.064979,-9.735797399041752
123836,124923,22741433,7800.0,13000.0,35000,10/15/2021,32.43268,-101.338715,Deep,STURM SWD 1,54.35046896358663,-43.86479122266143,-32.09147088504463,3.5712548650875924,2.7816563997262147,-31872.0,2.677868687556734,texnet2024oqfb,19752291.700000003,Exclude,19.752291700000004,-2.7816563997262147
123972,125086,10933797,2281.0,4614.0,40000,1/31/2022,31.905934,-104.137583,Deep,VAGRANT 38 SWD 6,221.53426339732306,219.9441206724241,26.498398849313645,15.397931543703569,2.485968514715948,-55523.0,49.782001781392495,texnet2024oqfb,0.0,0bbl Disposal,0.0,-2.485968514715948
124106,125181,10933819,,,30000,4/4/2022,31.945514,-104.1148325,Deep,TIM TAM 24 SWD 16,218.8697077684437,217.7517452170384,22.095922050085747,15.769637376603047,2.3134839151266258,-55586.0,52.21448521787431,texnet2024oqfb,0.0,0bbl Disposal,0.0,-2.3134839151266258
99649,114861,32941621,11978.0,13036.0,30000,2/1/2017,31.88530575,-101.8499098,Deep,TEX HARVEY 15 SWD 1,29.0998486241864,4.2156336477660945,28.79287565663163,1.1658302429480953,7.482546201232033,-20912.0,0.2853765093234844,texnet2024oqfb,0.0,0bbl Disposal,0.0,-7.482546201232033
99951,104206,13541347,4800.0,15000.0,30000,11/2/2011,32.04968729,-102.3345479,Deep,"FEE BL"" SWD"" 1",50.97346759407723,49.87847150050008,10.50874437640732,1.5654363426007116,12.733744010951403,-26677.0,0.5145391337828509,texnet2024oqfb,5314313.0,Exclude,5.314313,-12.733744010951403
103109,115451,22739105,10250.0,11500.0,25000,8/2/2017,32.31405217,-101.6050606,Deep,OVATION GUITAR SWD 2,26.678511614551972,-18.832556695975185,-18.896517137755325,1.1062945444162187,6.98425735797399,-20502.0,0.25697396670681666,texnet2024oqfb,1429264.0,Exclude,1.429264,-6.98425735797399
103268,115616,22739299,8150.0,11500.0,30000,9/13/2017,32.48434778,-101.5382147,Deep,GRACELAND SWD 1,45.40580778406166,-25.098639062588358,-37.83846943778869,1.898565037194445,6.869267624914442,-26465.0,0.756830359134065,texnet2024oqfb,19761747.49992101,Exclude,19.761747499921007,-6.869267624914442
108501,109201,32939064,8500.0,13600.0,30000,1/27/2014,31.95821611,-102.1696131,Deep,SPANISH TRAIL 200SW,40.09980351032071,34.35414348057573,20.683068473122248,1.3563775518272088,10.496919917864476,-23150.0,0.38628582711549037,texnet2024oqfb,6087013.0,Exclude,6.087013,-10.496919917864476
108815,120669,10933537,3050.0,6000.0,30000,1/27/2020,31.644362,-104.0966118,Deep,JAVELINA SWD 1,223.4143687852505,216.38863065431948,55.59300878684593,11.544010753590559,4.498288843258043,-54788.0,27.980858309494973,texnet2024oqfb,0.0,0bbl Disposal,0.0,-4.498288843258043
109283,116169,22739442,8450.0,11436.0,20000,3/28/2018,32.485752,-101.582871,Deep,MIDDLETON 2 2D,43.36389857042891,-20.90062947656557,-37.99466059420591,1.8884474613238644,6.33264887063655,-25866.0,0.7487854564448748,texnet2024oqfb,13184356.0,Exclude,13.184356,-6.33264887063655
109317,116209,22739276,10100.0,11500.0,30000,4/16/2018,32.2995556,-101.4938889,Deep,BADGER SWD 1,34.01394304712839,-29.295230575574607,-17.28406607425409,1.4873893812677201,6.28062970568104,-22712.0,0.464512002644347,texnet2024oqfb,25063980.121092603,Exclude,25.0639801210926,-6.28062970568104
109571,107930,32931214,5850.0,14500.0,30000,7/24/2013,32.01604783,-102.2144834,Deep,"FEE AA"""" 1",41.120335047471045,38.57211183761653,14.250455902141299,1.3581696185168994,11.008898015058179,-23327.0,0.38730723486164514,texnet2024oqfb,1627700.0,Exclude,1.6277,-11.008898015058179
109771,114862,32930805,4576.0,5809.0,20000,2/1/2017,31.85495382,-101.9935537,Deep,MIDLAND -AB- FEE 1,36.74875508375607,17.766071981409198,32.168915768728326,1.4722691729649242,7.482546201232033,-23121.0,0.4551159168822736,texnet2024oqfb,4053514.8399999994,Exclude,4.053514839999999,-7.482546201232033
109794,114946,10933026,15000.0,16500.0,50000,2/23/2017,31.86462427,-104.0764656,Deep,HAY ZOELLE 9 SWD 1,216.4734361037032,214.22921048445278,31.09327322797297,8.707715981206691,7.422313483915127,-53720.0,15.920477800694524,texnet2024oqfb,14118093.506471083,Exclude,14.118093506471082,-7.422313483915127
110030,111641,10932782,13810.0,14800.0,50000,12/30/2014,31.81591015,-104.1945797,Deep,ELWOOD 29 FEE SWD 1,228.36640387754082,225.42938827331994,36.511736671499726,8.088142610214748,9.574264202600958,-52934.0,13.73552258281897,texnet2024oqfb,10651727.0,Exclude,10.651727,-9.574264202600958
111198,115895,38936668,4130.0,6200.0,20000,1/4/2018,31.69658333,-103.6431333,Deep,ARPENT 21602 SWD #2 2,180.51605880635057,173.5162484860739,49.78443895991841,7.7239035038729105,6.5598904859685145,-54035.0,12.52625550053463,texnet2024oqfb,0.0,0bbl Disposal,0.0,-6.5598904859685145
124438,125513,32933902,,,20000,10/3/2022,31.744364,-101.935863,Deep,MIDLAND 'AR' FEE 16,46.14792161132897,12.331610863327642,44.46980300421942,3.7537019441538235,1.8151950718685832,-28609.0,2.958469917346358,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.8151950718685832
124439,125514,32933899,,,20000,10/3/2022,31.741905,-101.931021,Deep,MIDLAND 'AR' FEE 13,46.29225619045313,11.8747550310995,44.74331716413135,3.7654422126502056,1.8151950718685832,-28668.0,2.977004978676736,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.8151950718685832
124906,125970,38940416,,,20000,6/15/2023,31.80195528,-103.8608415,Deep,CARDINAL 56-T2-33 SWD 739,197.6571004358855,193.9580078611268,38.06393453434055,20.494944274945734,1.1170431211498972,-56023.0,88.19441231543678,texnet2024oqfb,0.0,0bbl Disposal,0.0,-1.1170431211498972
125007,126073,3332638,,,20000,7/31/2023,32.52644,-101.275081,Deep,SHAFER SWD 1,65.49996321976191,-49.822512389986265,-42.52038004865201,7.210264126676055,0.9911019849418207,-38388.0,10.91565837550663,texnet2024oqfb,0.0,0bbl Disposal,0.0,-0.9911019849418207
125192,126262,10934157,,,40000,11/15/2023,31.85337742,-104.1171957,Deep,CLYDE VAN DUSEN 12 SWD 2,220.46913985644156,218.08418614596073,32.34425847783095,28.91625998157985,0.6981519507186859,-56176.0,175.5625291021669,texnet2024oqfb,0.0,0bbl Disposal,0.0,-0.6981519507186859
125242,126312,10934096,,,40000,12/13/2023,31.940434,-104.18657,Deep,BUCHANAN 20 SWD 1,225.66157310708377,224.52113837079187,22.660969602891882,31.369607585400004,0.621492128678987,-56204.0,206.6168608356225,texnet2024oqfb,0.0,0bbl Disposal,0.0,-0.621492128678987
125476,126547,15133237,,,20000,4/16/2024,32.7422676,-100.2125614,Deep,RED RIVER 1WD,163.632439330112,-149.49984183075298,-66.52684800299647,33.93389580489077,0.2792607802874743,-56329.0,241.77702588209536,texnet2024oqfb,0.0,0bbl Disposal,0.0,-0.2792607802874743
112109,116353,38936799,14750.0,17600.0,80000,6/1/2018,31.9884804,-104.0196344,Deep,HWY 285 SWD 3,209.4447005483198,208.72774182791417,17.316776543609592,9.252000039369232,6.154688569472964,-54183.0,17.97292818118384,texnet2024oqfb,9396244.0,Exclude,9.396244,-6.154688569472964
112988,112375,31736826,4200.0,5600.0,20000,4/21/2015,32.36191259,-102.0132262,Deep,JONES-HOLTON SWD 25D,31.13660991882622,19.567318208429196,-24.220023672654783,1.1208729605922236,9.267624914442163,-20798.0,0.2637912416962882,texnet2024oqfb,4366613.0,Exclude,4.366613,-9.267624914442163
113088,115809,3332432,8000.0,12500.0,25000,11/28/2017,32.54079203,-101.5436273,Deep,DRAGON 1D,50.50312690465463,-24.582171663393005,-44.11675395205789,2.1444287302512013,6.661190965092403,-28686.0,0.9655412249009977,texnet2024oqfb,12562396.99,Exclude,12.56239699,-6.661190965092403
113097,106088,38932764,4098.0,7041.0,20000,11/30/2012,31.76512943,-103.9579965,Deep,FORTUNE 57-3 1,207.4930168549037,203.1654670465145,42.160067688378184,6.660641566959302,11.655030800821356,-52174.0,9.314932532699997,texnet2024oqfb,12625328.490000002,Exclude,12.625328490000003,-11.655030800821356
114115,111251,335552,4650.0,8500.0,20000,11/12/2014,32.133533,-102.261864,Deep,"FEE BM"""" 2SW",43.02609758551514,43.009842387368714,1.1826000360900057,1.5135202689750926,9.705681040383299,-24506.0,0.48097673482509895,texnet2024oqfb,4568452.0,Exclude,4.568452,-9.705681040383299
115133,114801,22739119,9730.0,10800.0,35000,1/12/2017,32.3098841,-101.4182891,Deep,N. MIDWAY SWD 1,40.80738354890786,-36.407041211383316,-18.43290340676607,1.6289210947651316,7.537303216974675,-24482.0,0.557118630717037,texnet2024oqfb,43110961.2,Exclude,43.110961200000006,-7.537303216974675
115135,114807,22739098,7879.0,13000.0,35000,1/17/2017,32.463471,-101.410854,Deep,846 SWD 2,51.34177210325076,-37.07525270743217,-35.51634868001747,2.0512892009356176,7.523613963039014,-28745.0,0.8834894632615213,texnet2024oqfb,28222120.299999632,Exclude,28.22212029999963,-7.523613963039014
115278,51371,21931844,11700.0,12500.0,12000,3/30/1984,33.39448551,-102.4658624,Deep,"FRAZIER, W. G. 95",152.18042261337632,61.789473029907896,-139.07293736165443,2.6262529786790445,40.32580424366872,-41702.0,1.4481738563952284,texnet2024oqfb,0.0,0bbl Disposal,0.0,-40.32580424366872
117475,119465,10933588,11520.0,12800.0,100000,11/1/2019,31.8650448,-104.3712496,Deep,TR UE BLUE SWD 1,244.01463307433804,242.03203870233054,31.046497746205006,12.287321521682893,4.736481861738535,-54701.0,31.700202184830044,texnet2024oqfb,31324547.299999993,Exclude,31.324547299999992,-4.736481861738535
117877,124519,3332542,9850.0,11500.0,20000,12/21/2020,32.6065092,-101.583212,Deep,BRAHMA SWD 1,55.494076307675066,-20.854652504334926,-51.42646381147898,3.206367867798149,3.597535934291581,-32125.0,2.158610485362531,texnet2024oqfb,4111214.0,Exclude,4.111214,-3.597535934291581
118325,118230,31742062,12200.0,14800.0,50000,4/17/2019,32.40535693,-102.1033835,Deep,CORSICA SWD 1,40.37767463947966,28.04142829471126,-29.052330365624776,1.9259818612815531,5.278576317590692,-25154.0,0.7788466788509986,texnet2024oqfb,13897461.0,Exclude,13.897461,-5.278576317590692
119388,116514,47537674,6500.0,8200.0,30000,7/20/2018,31.435014,-103.307794,Deep,SECTION 57 20D,162.487233217788,142.05913549699986,78.87875191379571,7.2572324244254585,6.020533880903491,-54232.0,11.058332690153264,texnet2024oqfb,7161847.5016300315,Exclude,7.161847501630032,-6.020533880903491
119981,119482,10933517,3200.0,6150.0,30000,11/5/2019,31.62678541,-104.0636457,Deep,RINGTAIL SWD 1,220.92141053765337,213.29594388283581,57.54804996129087,11.137348642821008,4.725530458590007,-54705.0,26.04421170939028,texnet2024oqfb,7481634.0,Exclude,7.481634,-4.725530458590007
120013,114509,10932828,3300.0,5760.0,30000,11/9/2016,31.71469523,-104.0869348,Deep,HSS STATE 45-18X7 1H,220.6250282966869,215.3924658326674,47.769855343446835,8.70614223704863,7.712525667351129,-53614.0,15.914723709744589,texnet2024oqfb,14332037.969999999,Exclude,14.332037969999998,-7.712525667351129
120058,117700,22739671,10500.0,11500.0,80000,1/26/2019,32.3629884,-101.6146309,Deep,ANDRE THE GIANT SWD 1,30.22921455805183,-17.92724081849914,-24.33968583954058,1.4125417662867792,5.500342231348392,-21930.0,0.4189384127638875,texnet2024oqfb,36081751.00899999,Exclude,36.08175100899999,-5.500342231348392
104288,115338,31740775,11618.0,13021.0,50000,6/21/2017,32.3796806,-101.935175,Deep,HECKER SWD RT D2,28.90807462748105,12.224080689729576,-26.196356461776325,1.189001252373787,7.099247091033539,-21003.0,0.2968330203292298,texnet2024oqfb,5925164.06,Exclude,5.925164059999999,-7.099247091033539
104765,116559,31741389,12500.0,13884.0,24000,7/31/2018,32.1402796,-102.158452,Deep,JOHNSON RANCH 16SW,33.27156322987431,33.26875627164666,0.4321768432230396,1.489751909100301,5.990417522245037,-22598.0,0.4659888104074373,texnet2024oqfb,9928954.0,Exclude,9.928954,-5.990417522245037
104808,116842,31741474,10250.0,12587.0,30000,10/2/2018,32.367913,-101.724712,Deep,TENNISON 46 2D,26.013873124612907,-7.5720983333889045,-24.88744827626354,1.1819250949899218,5.817932922655715,-20774.0,0.29331042192887435,texnet2024oqfb,11662750.0,Exclude,11.66275,-5.817932922655715
106585,116597,32934484,11550.0,11966.0,10000,8/8/2018,31.739853,-102.212014,Deep,"SANDERS, JUNE T. 6H",59.13351387871046,38.39719308412343,44.971560781918136,2.652588260237031,5.968514715947981,-33089.0,1.4773631882234075,texnet2024oqfb,0.0,0bbl Disposal,0.0,-5.968514715947981
106712,96752,18930369,6700.0,8000.0,15000,8/23/2006,33.83759612,-102.0193081,Deep,J. A. LEE 1D,189.41597049848752,19.974101178040787,-188.3600566142194,4.902602263323457,17.927446954141,-49883.0,5.046623547284562,texnet2024oqfb,0.0,0bbl Disposal,0.0,-17.927446954141
106844,110642,10336422,4650.0,7000.0,25000,8/7/2014,31.63795134,-102.3310186,Deep,CRANE SWD 1,75.07450336319154,49.65725246183926,56.306065429537135,2.6054749402564013,9.971252566735114,-41012.0,1.4253495661163844,texnet2024oqfb,0.0,0bbl Disposal,0.0,-9.971252566735114
106912,112743,10932853,14550.0,16700.0,50000,8/14/2015,31.97327644,-104.0967259,Deep,HH SE 7 SWD 1,216.84645235756912,216.01194073022307,19.00791047883908,7.9422371072671964,8.952772073921972,-53161.0,13.244430346124743,texnet2024oqfb,14168175.330285652,Exclude,14.168175330285651,-8.952772073921972
107278,115890,13538972,5760.0,6100.0,20000,1/3/2018,31.9259708,-102.4494701,Deep,JOHNSON J. L. 'O' 12WD,65.41698634152844,60.74844054944203,24.269708926858485,2.798471698840983,6.562628336755647,-36305.0,1.6443316851347605,texnet2024oqfb,0.0,0bbl Disposal,0.0,-6.562628336755647
108123,111050,346648,12000.0,15000.0,30000,10/20/2014,32.26008335,-102.2529001,Deep,MABEE 240F 35SW,44.06484428280461,42.136297534562026,-12.893574289557373,1.5450559830817212,9.768651608487337,-24880.0,0.5012288117790161,texnet2024oqfb,2092397.0,Exclude,2.092397,-9.768651608487337
120265,124638,15133086,6739.0,7180.0,20000,4/9/2021,32.79955875,-100.5781126,Deep,DON GRUBEN 58 SWD 1,136.28457532421885,-115.14987169549778,-72.89933306302912,8.222759440114494,3.299110198494182,-55226.0,14.196548059797733,texnet2024oqfb,5299353.0,Exclude,5.299353,-3.299110198494182
120815,122084,22740609,10440.0,11955.0,38880,3/31/2020,32.36737127,-101.6361813,Deep,COTTONMOUTH 1D,29.48200848495549,-15.899687934055713,-24.82719173870778,1.5539262569313617,4.323066392881588,-22164.0,0.5070005111529289,texnet2024oqfb,3573250.0,Exclude,3.57325,-4.323066392881588
121394,118961,31742165,12000.0,14500.0,30000,7/26/2019,32.48620351,-102.1880377,Deep,BIG GULP 1D,52.368331041240204,35.986629654983886,-38.04488197620798,2.565340637583398,5.004791238877481,-30133.0,1.3817760749986316,texnet2024oqfb,11921058.1,Exclude,11.9210581,-5.004791238877481
121401,115201,22739085,10900.0,13000.0,30000,5/16/2017,32.5111514,-101.6479508,Deep,MASSINGILL 20 SWD 1D,43.4134917492196,-14.780874693005561,-40.81983162033807,1.773347421374548,7.197809719370294,-25569.0,0.6602907944538523,texnet2024oqfb,10255658.0,Exclude,10.255658,-7.197809719370294
123105,102459,17333076,3340.0,3950.0,14000,2/8/2011,31.72647387,-101.537,Deep,DANIEL 4,52.91018451696842,-25.31774608351301,46.45971918057555,1.580190393042935,13.464750171115675,-27293.0,0.524283779142238,texnet2024oqfb,0.0,0bbl Disposal,0.0,-13.464750171115675
123484,105208,13538803,4850.0,6000.0,15000,5/29/2012,31.97111136,-102.4151279,Deep,CUDA DISPOSAL 1,60.632555141789034,57.49607404750065,19.24873196616787,1.9053773424132021,12.161533196440795,-31615.0,0.7622713201558143,texnet2024oqfb,20411.0,Exclude,0.020411,-12.161533196440795
123818,124850,38939632,3050.0,6400.0,20000,9/1/2021,31.73654,-103.944768,Deep,CAUSEWAY SWD 1,206.97475580406865,201.9485098593165,45.340065219408025,13.31462224790586,2.9021218343600275,-55371.0,37.22247834885201,texnet2024oqfb,8220210.989999998,Exclude,8.220210989999998,-2.9021218343600275
84937,113110,38935373,5000.0,6100.0,35000,11/9/2015,31.935656,-103.988253,Deep,ORLA NORTH SWD 1,207.13156539862837,205.82929449789495,23.192425746062874,7.689398547519586,8.714579055441478,-53248.0,12.41458852368899,texnet2024oqfb,9317049.0,Exclude,9.317049,-8.714579055441478
86025,91318,32931000,4446.0,5655.0,15000,8/24/2001,31.770335,-102.025522,Deep,"BARROW 26"" SWD"" 1",46.48928805907105,20.791182242588977,41.581053005414,1.064086058227048,22.924024640657084,-21038.0,0.237739362119879,texnet2024oqfb,0.0,0bbl Disposal,0.0,-22.924024640657084
86625,117290,31741639,10600.0,13000.0,25000,11/28/2018,32.336572,-101.697763,Deep,WILKINSON RANCH 375,23.668686042136066,-10.108770515197557,-21.401394073014504,1.090092332590405,5.661875427789186,-20320.0,0.24950207217585144,texnet2024oqfb,215300.0,Exclude,0.2153,-5.661875427789186
86743,113795,16500675,8000.0,12500.0,45000,5/26/2016,32.7645759,-102.8272228,Deep,WEST SEMINOLE SA UNIT 2WD,118.16613286461735,95.92342134569647,-69.00819649163192,4.530623953435924,8.16974674880219,-53447.0,4.309864541500147,texnet2024oqfb,0.0,0bbl Disposal,0.0,-8.16974674880219
