pressure data:,,,,1 coordinate per line,,,,Additional pore pressure. Date is January 1st at 12:01 AM in 2018 
X_Easting_km, Y_Northing_km, additionalPressure_PSI,
5.9184,13.429,15.037
5.9184,13.755,13.097
5.9184,14.082,11.306
5.9184,14.408,9.678
5.9184,14.735,8.2171
5.9184,15.061,6.922
5.9184,15.388,5.7866
5.9184,15.714,4.8016
5.9184,16.041,3.9552
5.9184,16.367,3.2348
5.9184,16.694,2.6269
5.9184,17.02,2.1183
5.9184,17.347,1.6964
5.9184,17.673,1.3492
5.9184,18,1.0657
6.2449,2,1.1987
6.2449,2.3265,1.5199
6.2449,2.6531,1.9142
6.2449,2.9796,2.3945
6.2449,3.3061,2.9751
6.2449,3.6327,3.6713
6.2449,3.9592,4.4993
6.2449,4.2857,5.4755
6.2449,4.6122,6.6165
6.2449,4.9388,7.9376
6.2449,5.2653,9.4523
6.2449,5.5918,11.17
6.2449,5.9184,13.097
6.2449,6.2449,15.229
6.2449,6.5714,17.557
6.2449,6.898,20.056
6.2449,7.2245,22.688
6.2449,7.551,25.401
6.2449,7.8776,28.121
6.2449,8.2041,30.759
6.2449,8.5306,33.212
6.2449,8.8571,35.365
6.2449,9.1837,37.106
6.2449,9.5102,38.331
6.2449,9.8367,38.965
6.2449,10.163,38.965
6.2449,10.49,38.331
6.2449,10.816,37.106
6.2449,11.143,35.365
6.2449,11.469,33.212
6.2449,11.796,30.759
6.2449,12.122,28.121
6.2449,12.449,25.401
6.2449,12.776,22.688
6.2449,13.102,20.056
6.2449,13.429,17.557
6.2449,13.755,15.229
6.2449,14.082,13.097
6.2449,14.408,11.17
6.2449,14.735,9.4523
6.2449,15.061,7.9376
6.2449,15.388,6.6165
6.2449,15.714,5.4755
6.2449,16.041,4.4993
6.2449,16.367,3.6713
6.2449,16.694,2.9751
6.2449,17.02,2.3945
6.2449,17.347,1.9142
6.2449,17.673,1.5199
6.2449,18,1.1987
6.5714,2,1.3359
6.5714,2.3265,1.6964
6.5714,2.6531,2.14
6.5714,2.9796,2.6817
6.5714,3.3061,3.3384
6.5714,3.6327,4.1282
6.5714,3.9592,5.0706
6.5714,4.2857,6.1861
6.5714,4.6122,7.4954
6.5714,4.9388,9.0185
6.5714,5.2653,10.774
6.5714,5.5918,12.777
6.5714,5.9184,15.037
6.5714,6.2449,17.557
6.5714,6.5714,20.329
6.5714,6.898,23.331
6.5714,7.2245,26.523
6.5714,7.551,29.845
6.5714,7.8776,33.212
6.5714,8.2041,36.513
6.5714,8.5306,39.614
6.5714,8.8571,42.363
6.5714,9.1837,44.604
6.5714,9.5102,46.193
6.5714,9.8367,47.018
6.5714,10.163,47.018
6.5714,10.49,46.193
6.5714,10.816,44.604
6.5714,11.143,42.363
6.5714,11.469,39.614
6.5714,11.796,36.513
6.5714,12.122,33.212
6.5714,12.449,29.845
6.5714,12.776,26.523
6.5714,13.102,23.331
6.5714,13.429,20.329
6.5714,13.755,17.557
6.5714,14.082,15.037
6.5714,14.408,12.777
6.5714,14.735,10.774
